Filename       a        mu       tau       a0
simul_3-810-46-6.7-0.84-52.6-0.37-0.6-0.0015-20-83-18.7-605-20-2.dat   173.2975669199576   75.97226561622819   1.6331236524664494   1.371886364528913e-17     1
simul_10-757-16-1.1-0.45-65.10000000000001-0.37-1.1-0.0015-20-83-18.7-605-17-2.dat   100.45656460718217   12.232551206156073   2.7620834100455665   1.1244845483316614e-18     1
simul_2-32-42-0.5-0.8300000000000001-47.6-0.37-1.6-0.0015-20-83-18.7-605-21-5.dat   1600.9687499999998   77.67754301682828   14.28296971614637   0.9999999999999999     1
simul_5-237-16-7-0.33-32-0.37-0.6-0.0015-20-83-18.7-605-25-2.dat   270.06347893800336   31.6730680100907   3.545237864464467   4.0693891790618375e-19     1
simul_6-212-25-5.6-0.89-55.7-0.37-1.1-0.0015-20-83-18.7-605-31-1.dat   465.2092246733599   55.83517647014009   2.4718060631193755   4.921218525862644e-24     1
simul_9-681-27-3.5000000000000004-0.02-57.6-0.37-1.1-0.0015-20-83-18.7-605-19-2.dat   123.6842878119277   4.999182066037865   4.4956519560378965   8.129289150245799e-15     1
simul_7-283-21-2.6-0.25-3.1-0.37-1.6-0.0015-20-83-18.7-605-9-3.dat   23.070671378091863   0.6244289910847585   10.477558171962215   0.8565796400163116     1
simul_10-246-27-7.3-0.86-72.7-0.37-0.6-0.0015-20-83-18.7-605-11-2.dat   397.0587456822501   74.58564313504002   2.9378452210604706   2.9047031773479706e-22     1
simul_3-191-42-8.1-0.12-32.2-0.37-1.1-0.0015-20-83-18.7-605-15-4.dat   604.5392670156516   102.96550728506594   3.1073493826424796   1.6510535889176954e-10     1
simul_9-775-28-4.8-0.08-45.6-0.37-1.1-0.0015-20-83-18.7-605-30-3.dat   157.15664779838735   10.088907538242509   2.018947941777441   1.7525399002381404e-17     1
simul_2-901-39-4.6-0.43-69.8-0.37-1.1-0.0015-20-83-18.7-605-1-5.dat   119.71766942447438   36.861088118189066   1.6761315896307145   2.555525837863867e-16     1
simul_8-143-41-1.1-0.1-74.60000000000001-0.37-1.6-0.0015-20-83-18.7-605-17-1.dat   1165.1161203457568   37.508866368894054   4.758225506843967   5.537143472330831e-21     1
simul_9-352-42-1.5000000000000002-0.54-66.5-0.37-0.1-0.0015-20-83-18.7-605-22-2.dat   56.03693181818181   37.138960015481   1.8823199865137314   0.9999999999999999     1
simul_4-694-12-9.5-0.64-76.2-0.37-1.6-0.0015-20-83-18.7-605-2-1.dat   92.2676791920236   12.220437530576167   2.9758894146005064   6.775927320058488e-23     1
simul_4-341-31-0.9-0.38-94.80000000000001-0.37-0.6-0.0015-20-83-18.7-605-16-4.dat   291.9100855711427   52.68238213523408   4.354095767443953   6.426556642430391e-17     1
simul_4-857-31-9.8-0.96-72.5-0.37-0.6-0.0015-20-83-18.7-605-9-4.dat   131.1461284140961   45.649522515949556   2.108581294282498   4.551635908192039e-19     1
simul_4-939-20-4-0.52-86-0.37-0.6-0.0015-20-83-18.7-605-13-0.dat   90.87225735840472   21.28017706333681   2.390875635634026   4.938357235402974e-19     1
simul_3-546-14-9.3-0.47000000000000003-92-0.37-1.1-0.0015-20-83-18.7-605-26-1.dat   118.06501709097427   16.039958435716038   2.8010748757515147   4.099003691998794e-21     1
simul_8-334-49-9.5-0.56-32.7-0.37-0.1-0.0015-20-83-18.7-605-27-3.dat   278.5239520951737   223.11244919604786   1.9355751924753082   0.9999999999999999     1
simul_2-819-30-2.9000000000000004-0.05-24.3-0.37-1.1-0.0015-20-83-18.7-605-9-4.dat   127.23931623886074   22.790754686467128   2.6026545109732346   3.0237686851176255e-12     1
simul_3-661-38-6.9-0.07-90.30000000000001-0.37-0.1-0.0015-20-83-18.7-605-27-3.dat   102.63691376654008   69.26186892213839   1.6687792022522174   0.9999999999999999     1
simul_3-685-37-3.6-0.28-15.100000000000001-0.37-1.6-0.0015-20-83-18.7-605-16-2.dat   129.22397410232702   20.343378342524012   2.462404277571047   2.980692237549778e-17     1
simul_9-649-48-7.4-0.5700000000000001-78.10000000000001-0.37-1.1-0.0015-20-83-18.7-605-15-4.dat   354.8798692712007   99.12712548469116   1.8927047357886082   3.444499116501238e-16     1
simul_1-802-48-2.8000000000000003-0.05-2.5-0.37-1.1-0.0015-20-83-18.7-605-9-4.dat   26.092269326630564   1.1477599811527552   3.5353468942172723   2.1412798623304694e-15     1
simul_8-489-22-6.6-0.8200000000000001-91.7-0.37-0.1-0.0015-20-83-18.7-605-31-0.dat   46.73006134952868   28.792096995567732   1.7492538560474649   0.9999999999999999     1
simul_2-706-13-8-0.44-31.1-0.37-1.6-0.0015-20-83-18.7-605-5-1.dat   70.91047342233493   9.569275144045276   2.8703528903166045   5.356697776495703e-18     1
simul_9-931-36-3.8000000000000003-0.79-34-0.37-0.6-0.0015-20-83-18.7-605-23-0.dat   160.1340322545424   54.472709529148815   2.101606546574686   3.9697864404367175e-14     1
simul_6-799-10-7.9-0.3-30.900000000000002-0.37-0.1-0.0015-20-83-18.7-605-12-1.dat   7.06883604505632   2.805565397142303   1.2106845484222655   0.9999999999999999     1
simul_10-41-50-1.2000000000000002-0.4-24-0.37-0.6-0.0015-20-83-18.7-605-20-4.dat   2525.9022917478396   232.85753522817515   5.291008370181885   1.1783982050977256e-21     1
simul_7-68-32-5.9-0.28-47.900000000000006-0.37-1.1-0.0015-20-83-18.7-605-7-1.dat   1687.4187796674555   77.2048751476273   3.452572413050279   9.116997209192528e-18     1
simul_6-664-32-7.1-0.58-74.10000000000001-0.37-0.1-0.0015-20-83-18.7-605-13-1.dat   133.5572289156407   98.81790249059145   1.844325817242434   0.9999999999999999     1
simul_7-208-30-8-0.36-92.7-0.37-1.6-0.0015-20-83-18.7-605-19-2.dat   481.71144666765974   45.518246575725506   3.0709801740898337   2.0460590295529613e-17     1
simul_6-852-24-0.5-0.45-70.9-0.37-0.1-0.0015-20-83-18.7-605-28-3.dat   4.021126760563379   1.40693197026019   0.9783047993911229   0.9458741476836331     1
simul_1-765-48-6.8-0.04-0.2-0.37-0.6-0.0015-20-83-18.7-605-25-1.dat   0.42246194326724656   0.01780705866291417   4.07488071197575   0.9927569965299573     1
simul_6-524-36-1.2000000000000002-0.76-27.8-0.37-1.6-0.0015-20-83-18.7-605-20-0.dat   259.85767005807304   48.670832449395476   3.0308758104143063   2.1772540900736264e-17     1
simul_8-727-16-7.8-0.59-78.2-0.37-0.1-0.0015-20-83-18.7-605-26-4.dat   14.299862448418155   6.827835860486672   1.4156525629351508   0.9999999999999999     1
simul_4-786-35-3.2-0.28-8-0.37-1.6-0.0015-20-83-18.7-605-21-3.dat   54.87258639656813   4.3192652569788805   3.233226649623493   4.3522990059035805e-17     1
simul_4-835-18-8.5-0.7000000000000001-87.60000000000001-0.37-1.6-0.0015-20-83-18.7-605-27-1.dat   86.44657476300063   13.56698056304172   2.6097230454251017   3.278022993942857e-17     1
simul_7-351-48-9.6-0.2-16.2-0.37-0.6-0.0015-20-83-18.7-605-7-1.dat   281.39581378302296   33.72256166228221   2.664798610148836   1.6963502731847743e-18     1
simul_3-28-10-5.2-0.42-28.400000000000002-0.37-1.6-0.0015-20-83-18.7-605-23-0.dat   585.5714285524309   16.40428052608577   8.136286650819649   1.3124232676265735e-15     1
simul_4-827-49-1.7000000000000002-0.6900000000000001-29.3-0.37-0.1-0.0015-20-83-18.7-605-14-0.dat   81.25513905661138   58.455954079332805   1.917835397019266   0.9999999999999999     1
simul_10-264-45-0.9-0.05-100-0.37-1.1-0.0015-20-83-18.7-605-6-0.dat   632.1714344751304   28.364078041912784   5.366461584022339   2.67417205565224e-16     1
simul_2-888-35-3.1-0.34-26.1-0.37-1.1-0.0015-20-83-18.7-605-22-3.dat   113.86781070643889   32.22518877519842   1.7820555390073782   1.1646649484189012e-18     1
simul_6-900-13-9.4-0.37-20.200000000000003-0.37-1.1-0.0015-20-83-18.7-605-12-2.dat   51.0546490407621   5.215522090170231   3.0531805530810403   1.375122291803559e-18     1
simul_2-274-36-3.5000000000000004-0.2-61.900000000000006-0.37-0.6-0.0015-20-83-18.7-605-16-0.dat   314.25763513262274   45.95159491459517   2.362735430158134   2.4881288599178163e-19     1
simul_10-175-23-0.4-0.64-67.7-0.37-1.1-0.0015-20-83-18.7-605-29-1.dat   528.4839944181601   41.05482993320349   10.817799115505021   8.93692664388778e-19     1
simul_8-210-49-2.2-0.14-12.600000000000001-0.37-0.6-0.0015-20-83-18.7-605-18-1.dat   308.008229543814   27.19504436589708   3.7744861679226793   1.7882881621293597e-16     1
simul_7-780-36-4-0.63-11.100000000000001-0.37-0.6-0.0015-20-83-18.7-605-28-5.dat   88.53476206492145   16.094325115369397   2.9062140998202772   1.4508749110246275e-15     1
simul_9-295-42-6.4-0.55-44.1-0.37-1.1-0.0015-20-83-18.7-605-29-1.dat   630.4462636272858   99.48000566730258   2.170925550241076   8.735077805750574e-21     1
simul_2-867-41-7-0.6900000000000001-61.900000000000006-0.37-1.6-0.0015-20-83-18.7-605-16-3.dat   132.2182447492114   45.59484547510633   1.5783907538767628   5.612662154831763e-15     1
simul_2-15-26-3.5000000000000004-0.09-50-0.37-0.6-0.0015-20-83-18.7-605-3-0.dat   713.7999999999998   57.05536820260529   5.03948827778977   1.241220723680091e-13     1
simul_5-655-47-0.30000000000000004-0.86-19.900000000000002-0.37-1.6-0.0015-20-83-18.7-605-20-5.dat   189.29160305343487   20.411605664493862   12.412403856931702   0.9999999999999999     1
simul_2-316-28-6.5-0.88-74-0.37-1.1-0.0015-20-83-18.7-605-24-2.dat   224.0664479784115   39.11627243735392   2.3119632597192035   1.0594716809847425e-16     1
simul_8-187-16-1.9000000000000001-0.21-20.200000000000003-0.37-1.6-0.0015-20-83-18.7-605-20-1.dat   212.2378585261233   6.8283000357775725   4.919143582954641   1.2435250983065768e-16     1
simul_5-799-40-7.7-0.22-8.5-0.37-1.6-0.0015-20-83-18.7-605-25-3.dat   74.11679755252592   6.285376743280252   2.804545000333478   4.797215496845215e-19     1
simul_5-765-32-3.8000000000000003-0.18-50.1-0.37-1.1-0.0015-20-83-18.7-605-25-3.dat   190.3917387852851   39.40889342449304   2.2356263173936695   8.68791700427323e-20     1
simul_1-944-24-6.1-0.66-20.5-0.37-0.1-0.0015-20-83-18.7-605-26-0.dat   16.80508474575731   8.727780641904097   1.4101398749826934   0.9999999999999999     1
simul_3-939-19-8.9-0.42-12.5-0.37-0.1-0.0015-20-83-18.7-605-27-0.dat   5.189563365282189   1.8554284054097145   0.9145473739925605   0.8540347986674629     1
simul_4-841-24-6.6-0.67-73.8-0.37-0.6-0.0015-20-83-18.7-605-24-1.dat   127.81555565668396   40.26590498524643   2.151657268352825   7.103047533129293e-15     1
simul_6-954-42-7.7-0.1-45.7-0.37-1.6-0.0015-20-83-18.7-605-14-5.dat   244.17666865871922   32.40310285143634   1.8510566197271372   9.966587730464003e-21     1
simul_6-328-43-3.3000000000000003-0.72-52.5-0.37-1.1-0.0015-20-83-18.7-605-5-3.dat   471.4105270756538   92.93056808997147   2.1354421382060127   1.6731964769115144e-16     1
simul_7-616-48-2-0.76-57.800000000000004-0.37-1.6-0.0015-20-83-18.7-605-16-5.dat   327.62973238560863   87.89417949990735   2.190767273274384   4.3348850787517095e-21     1
simul_9-972-27-9.4-0.71-82.2-0.37-0.1-0.0015-20-83-18.7-605-3-0.dat   61.89814814803724   40.019799267665796   1.7572710152113402   0.9999999999999999     1
simul_9-790-31-7.2-0.04-59.5-0.37-0.6-0.0015-20-83-18.7-605-18-1.dat   180.32565164447425   16.828271686571547   2.249818387689555   4.122365753354398e-20     1
simul_7-658-41-8.8-0.8-67.9-0.37-1.1-0.0015-20-83-18.7-605-28-5.dat   268.22902692777546   80.6226107278844   1.9623707659109735   6.150668211411123e-23     1
simul_7-253-10-4.1-0.53-43.400000000000006-0.37-1.1-0.0015-20-83-18.7-605-8-4.dat   184.579010849575   12.565101467698563   4.330363585110045   5.5483026191079105e-19     1
simul_1-827-49-3.7-0.97-99-0.37-1.6-0.0015-20-83-18.7-605-8-2.dat   75.79010662197919   32.50347677632599   1.2522472341400044   4.162329484678218e-20     1
simul_3-627-17-6.7-0.11-69-0.37-0.6-0.0015-20-83-18.7-605-7-1.dat   118.5185886418867   16.91064636822205   2.7001497578597395   9.272653424440227e-20     1
simul_5-881-41-4.8-0.8-10.5-0.37-0.1-0.0015-20-83-18.7-605-30-2.dat   15.140749148673871   7.398374254567649   1.4308284803287068   0.9999999999999999     1
simul_1-43-15-9.8-0.2-57.5-0.37-1.1-0.0015-20-83-18.7-605-29-5.dat   584.697674417957   25.830885697946286   6.041608284993442   6.99005599379386e-20     1
simul_6-706-30-8.6-0.06-70.5-0.37-1.6-0.0015-20-83-18.7-605-12-4.dat   179.0182859938879   8.020509270651434   1.866420900158409   1.8247106170492562e-22     1
simul_2-471-31-4.2-0.51-50.1-0.37-1.6-0.0015-20-83-18.7-605-31-5.dat   209.50024202046566   41.7569976510083   2.055619304786938   5.690204559557127e-18     1
simul_8-610-32-8.4-0.85-67.9-0.37-0.6-0.0015-20-83-18.7-605-5-1.dat   207.1858518858076   59.8001129949394   2.3564888236607513   6.659834826603758e-15     1
simul_6-354-30-0.30000000000000004-0.56-20-0.37-0.6-0.0015-20-83-18.7-605-8-0.dat   143.70338983048438   18.10606645018188   11.624859471233863   0.9999999999999385     1
simul_2-849-19-7-0.54-87.2-0.37-1.1-0.0015-20-83-18.7-605-4-0.dat   89.61103067690414   19.67424105715536   2.157391492727786   5.158216284147464e-16     1
simul_6-675-48-8.8-0.93-65.10000000000001-0.37-0.1-0.0015-20-83-18.7-605-11-5.dat   141.54518518518515   125.61261982200365   1.6622998183601336   0.9999999999999999     1
simul_10-451-34-9.700000000000001-0.5700000000000001-54-0.37-0.1-0.0015-20-83-18.7-605-12-4.dat   182.5587583142606   140.55157620021137   1.9612218296355748   0.9999999999999999     1
simul_5-295-27-8.7-0.99-43.400000000000006-0.37-0.1-0.0015-20-83-18.7-605-24-4.dat   103.09152542341528   74.18552796496857   1.9269931972304861   0.9999999999999999     1
simul_9-333-35-3.6-0.41000000000000003-28.700000000000003-0.37-0.6-0.0015-20-83-18.7-605-12-1.dat   443.207120461989   77.82133070747633   2.3277375553960438   5.128518271540692e-19     1
simul_5-853-10-6.2-0.1-51.2-0.37-0.1-0.0015-20-83-18.7-605-30-1.dat   7.385697538100071   2.9794732916196645   1.181693410275779   0.9999999999999999     1
simul_3-974-39-8.4-0.13-19.900000000000002-0.37-1.1-0.0015-20-83-18.7-605-12-2.dat   126.34663220081849   26.80204062416716   2.122598513178073   9.573892117760964e-20     1
simul_6-926-33-9.9-0.02-37.1-0.37-1.1-0.0015-20-83-18.7-605-8-3.dat   125.65658747300215   9.163197259395652   3.304616895447336   7.851958334436912e-18     1
simul_7-192-16-7.5-0.34-66.3-0.37-0.1-0.0015-20-83-18.7-605-9-5.dat   0.9999999999   4.0   2.0   0.9999999999     1
simul_6-385-18-4.5-0.17-60.5-0.37-1.6-0.0015-20-83-18.7-605-15-3.dat   183.7566024835109   12.469688690056769   3.3835347534299243   1.1801746378541922e-20     1
simul_5-404-25-3.9000000000000004-0.34-63.400000000000006-0.37-0.1-0.0015-20-83-18.7-605-31-2.dat   65.4678217819893   44.084471236026644   1.8231577251072957   0.9999999999999999     1
simul_9-712-27-5.2-0.6-37.1-0.37-1.6-0.0015-20-83-18.7-605-11-3.dat   184.96097790226545   30.448921951579294   2.165832291037248   1.482019389613636e-17     1
simul_2-736-28-5.8-0.98-45-0.37-0.6-0.0015-20-83-18.7-605-24-2.dat   115.48058583938044   38.00561966313654   1.9279698421172502   4.904967036937578e-16     1
simul_5-922-18-2.8000000000000003-0.9-83.5-0.37-0.1-0.0015-20-83-18.7-605-18-0.dat   18.326464208200044   9.62288909084863   1.4643940250860572   0.9999999999999999     1
simul_3-183-22-4.7-0.72-23.400000000000002-0.37-1.6-0.0015-20-83-18.7-605-25-3.dat   281.41963133193536   24.707804611156952   3.506142521168218   5.62944524826888e-19     1
simul_1-853-35-4.1-0.89-85.7-0.37-0.6-0.0015-20-83-18.7-605-29-2.dat   70.99819059230693   27.25238196660138   1.315289725464659   1.0456001295455364e-14     1
simul_5-692-29-3.3000000000000003-0.9500000000000001-31.3-0.37-0.1-0.0015-20-83-18.7-605-4-0.dat   73.01589595357459   49.848874363361645   1.8054796853126662   0.9999999999999999     1
simul_7-483-43-2.9000000000000004-0.9400000000000001-11.8-0.37-0.1-0.0015-20-83-18.7-605-24-0.dat   33.728778467908896   20.08976109310253   1.6798505825560877   0.9999999999999999     1
simul_8-241-17-4.5-0.16-2.1-0.37-0.6-0.0015-20-83-18.7-605-30-4.dat   3.9668049792531117   0.20570611024575697   3.81652537091174   0.9030898338106542     1
simul_1-480-48-6.5-0.99-42.7-0.37-1.1-0.0015-20-83-18.7-605-16-1.dat   128.95759310474435   43.70412042359847   1.413530506972858   5.606709747349852e-15     1
simul_4-819-22-3.2-0.17-28.6-0.37-1.6-0.0015-20-83-18.7-605-9-1.dat   139.07467407611165   17.767910233151476   2.3797859995183517   1.6458302891777696e-20     1
simul_6-696-24-3.0000000000000004-0.97-76.9-0.37-1.6-0.0015-20-83-18.7-605-30-4.dat   151.33351189089402   30.791363301296627   2.378731796808714   3.750727412193844e-17     1
simul_6-215-31-6.7-0.62-61.2-0.37-1.6-0.0015-20-83-18.7-605-18-3.dat   580.4996957006642   49.57380503823048   2.0867519004478488   1.12326372209731e-21     1
simul_5-64-38-4.8-0.56-97.9-0.37-0.1-0.0015-20-83-18.7-605-31-1.dat   205.23437499957228   164.8220629166612   1.9906732267284477   0.9999999999999999     1
simul_3-218-25-6.8-0.54-61.5-0.37-1.1-0.0015-20-83-18.7-605-4-0.dat   353.91282142302305   51.144940769725274   2.782812764307844   3.3082674409692356e-16     1
simul_9-16-27-2.5000000000000004-0.06-28.1-0.37-1.1-0.0015-20-83-18.7-605-28-3.dat   554.8749999977174   23.43909483023402   6.066352901489184   1.9769449999586118e-14     1
simul_2-851-37-4.3-0.01-76.4-0.37-0.6-0.0015-20-83-18.7-605-28-0.dat   145.5393654524089   26.620383299496957   2.9038265514832027   0.04262233984092287     1
simul_4-685-10-9.6-0.9500000000000001-39.400000000000006-0.37-1.6-0.0015-20-83-18.7-605-19-2.dat   70.19279997667466   8.075723280524997   3.268781837163745   4.022457525805957e-16     1
simul_4-543-17-5.6-0.77-61.7-0.37-0.1-0.0015-20-83-18.7-605-2-5.dat   18.342541436432427   9.679204335639032   1.492391024472322   0.9999999999999999     1
simul_2-519-10-7.5-0.04-68.5-0.37-1.6-0.0015-20-83-18.7-605-4-2.dat   83.37533807970749   2.694691128682781   4.663819578660887   1.4036741066740948e-15     1
simul_2-754-38-3.4000000000000004-0.97-52.300000000000004-0.37-1.1-0.0015-20-83-18.7-605-25-3.dat   132.25499756692648   46.34475195608241   1.6958379694404744   5.437715740061933e-19     1
simul_9-748-18-3.7-0.3-18.1-0.37-1.1-0.0015-20-83-18.7-605-2-0.dat   80.30238604442847   7.986823568869825   2.9396781381209673   1.980892616520595e-19     1
simul_1-200-29-2-0.2-76.9-0.37-1.1-0.0015-20-83-18.7-605-23-3.dat   303.85938061894836   35.66536777828954   2.5633776165507647   1.1957072101785022e-19     1
simul_5-960-43-3.0000000000000004-0.99-46.2-0.37-0.6-0.0015-20-83-18.7-605-28-1.dat   175.89072021161707   80.83032414207503   1.815685491001145   1.3332709262953816e-13     1
simul_9-73-25-7.5-0.8-19.8-0.37-0.1-0.0015-20-83-18.7-605-30-0.dat   29.041095890409377   16.49069427917914   1.6734889979491416   0.9999999999999999     1
simul_3-689-37-6.1-0.66-33.9-0.37-1.1-0.0015-20-83-18.7-605-1-3.dat   185.38239666630983   60.36865405760231   1.904442235459003   7.817682967700859e-20     1
simul_3-812-18-7.3-0.26-36.7-0.37-1.1-0.0015-20-83-18.7-605-12-3.dat   118.95039839528691   19.582860005405408   2.2169734641499357   3.130432434746249e-19     1
simul_10-103-31-7.4-0.44-26-0.37-1.1-0.0015-20-83-18.7-605-28-2.dat   795.2499872320933   43.94890025985309   3.2608475791440563   6.707363932276908e-20     1
simul_5-148-32-5.9-0.8-75.8-0.37-1.6-0.0015-20-83-18.7-605-20-2.dat   760.9877740970962   62.96229254316781   2.082043728438951   3.250941297020369e-23     1
simul_7-203-24-6.7-0.13-79.60000000000001-0.37-0.6-0.0015-20-83-18.7-605-6-2.dat   417.78596116334836   37.20086569911763   3.4011300869338785   3.9337665522520155e-19     1
simul_9-801-37-9.4-0.88-47.5-0.37-0.6-0.0015-20-83-18.7-605-14-4.dat   193.8254131847519   69.11901874761698   2.134589812713188   1.8328753085632555e-15     1
simul_9-806-47-6.3-0.63-27.3-0.37-0.1-0.0015-20-83-18.7-605-10-4.dat   169.47518610384932   126.3893617373919   1.8270309133315703   0.9999999999999999     1
simul_8-42-17-9.700000000000001-0.33-46.1-0.37-1.6-0.0015-20-83-18.7-605-2-0.dat   818.5476190476189   25.861269952112373   7.374719786403941   1.7155622468722917e-14     1
simul_1-199-27-0.5-0.43-89-0.37-1.1-0.0015-20-83-18.7-605-8-4.dat   218.17085427135675   17.34817689610893   7.4596372533460045   5.115552736983304e-11     1
simul_7-411-12-4.3999999999999995-0.71-85.2-0.37-1.1-0.0015-20-83-18.7-605-18-0.dat   158.45890709567166   18.26955242666409   3.3797262678998905   1.5894691217652849e-21     1
simul_7-525-15-4.3999999999999995-0.6900000000000001-33.9-0.37-0.6-0.0015-20-83-18.7-605-22-0.dat   116.53446974316012   18.431788527498703   3.3953315074909094   2.0109507290736513e-14     1
simul_4-914-49-3.2-0.3-61.400000000000006-0.37-0.6-0.0015-20-83-18.7-605-31-1.dat   176.1306179946431   62.30160196085852   1.8139017171419332   1.0714928406756356e-16     1
simul_4-606-49-8.4-0.32-35.6-0.37-0.1-0.0015-20-83-18.7-605-13-3.dat   177.3465346533432   128.17360334802223   1.6774572288645917   0.9999999999999999     1
simul_7-610-33-5.6-0.6-81.9-0.37-0.6-0.0015-20-83-18.7-605-5-3.dat   210.36427072371177   57.51913527988591   2.2965798510191107   7.686819074850469e-19     1
simul_3-132-49-4-0.78-46.1-0.37-0.6-0.0015-20-83-18.7-605-11-3.dat   803.7849768465696   143.16624885367958   2.1657685230622112   1.5597784572551085e-21     1
simul_6-346-16-5.4-0.55-33.300000000000004-0.37-0.1-0.0015-20-83-18.7-605-22-3.dat   17.78901734101617   9.38993711887213   1.4947345413555864   0.9999999999999999     1
simul_1-836-28-0.5-0.28-37.2-0.37-0.6-0.0015-20-83-18.7-605-28-1.dat   68.06339712918658   8.432502709766645   4.868204499621348   0.5787464898616493     1
simul_3-70-28-10-0.01-15.5-0.37-0.6-0.0015-20-83-18.7-605-10-1.dat   60.671428571428564   4.641414973927359   5.397451480171095   0.9999999999999999     1
simul_1-210-33-5.3-0.64-80.60000000000001-0.37-1.1-0.0015-20-83-18.7-605-31-2.dat   268.87696257903855   51.27391763076486   2.1044848288370206   2.369952562883106e-16     1
simul_7-48-18-0.4-0.52-51.7-0.37-1.1-0.0015-20-83-18.7-605-5-3.dat   705.7387891583728   39.17483887619426   11.591502364687333   4.45125992657921e-20     1
simul_8-41-35-4.7-0.44-61.1-0.37-1.1-0.0015-20-83-18.7-605-17-4.dat   2345.4506729979594   102.82202693539455   3.944071825464049   9.229848149082624e-20     1
simul_7-29-22-4.8-0.47000000000000003-23-0.37-1.6-0.0015-20-83-18.7-605-19-0.dat   1143.6025843152177   35.078039149720844   5.079266460219147   2.070250032684492e-15     1
simul_9-118-22-8.4-0.44-40.1-0.37-0.1-0.0015-20-83-18.7-605-26-4.dat   57.90677966088925   37.98077696752092   1.8504141817277426   0.9999999999999999     1
simul_3-508-31-1.5000000000000002-0.76-26.3-0.37-0.6-0.0015-20-83-18.7-605-7-3.dat   159.66796195061792   39.53378423300492   2.56205340644559   9.950929780986106e-17     1
simul_7-22-37-7.6-0.42-28.6-0.37-1.1-0.0015-20-83-18.7-605-6-0.dat   2392.1114246156003   118.25714588577442   4.865561211472743   3.358548862111355e-15     1
simul_6-553-35-5.1-0.65-89.30000000000001-0.37-1.6-0.0015-20-83-18.7-605-5-4.dat   315.08344043230636   67.94319129688455   1.9669151395919335   3.9404425270344014e-19     1
simul_7-215-18-5.8-0.56-97.30000000000001-0.37-1.1-0.0015-20-83-18.7-605-28-4.dat   331.38592867045384   30.638005001046754   3.3456082529770614   3.127646536979653e-18     1
simul_1-831-23-8.5-0.5700000000000001-36.2-0.37-0.1-0.0015-20-83-18.7-605-3-3.dat   37.66907340549946   21.93701128165439   1.4492903584297827   0.9999999999999999     1
simul_6-265-11-6.4-0.24-98.60000000000001-0.37-1.1-0.0015-20-83-18.7-605-12-4.dat   171.51161681459675   9.43425611563101   4.415502973283131   2.8905684516697955e-19     1
simul_1-498-19-9.5-0.6-26.400000000000002-0.37-0.1-0.0015-20-83-18.7-605-31-4.dat   18.52610441763004   9.77594314758761   1.4778145867118935   0.9999999999999999     1
simul_1-671-31-6.6-0.54-33.7-0.37-0.1-0.0015-20-83-18.7-605-20-2.dat   51.9105812220351   30.92099950962546   1.4328195782810875   0.9999999999999999     1
simul_10-863-21-5.3-0.88-33.6-0.37-1.6-0.0015-20-83-18.7-605-26-4.dat   120.89923808525486   22.559765949427067   2.373194218075965   4.115771356293808e-18     1
simul_8-390-20-3.2-0.36-32.2-0.37-1.6-0.0015-20-83-18.7-605-21-1.dat   229.1283134022183   22.35163689034573   3.0574307382180406   9.319250423699616e-18     1
simul_6-681-29-2.8000000000000003-0.5700000000000001-32.5-0.37-1.1-0.0015-20-83-18.7-605-16-0.dat   218.11759081982163   51.74063465364249   2.098667065216123   6.695294152404406e-21     1
simul_1-291-34-1.4000000000000001-0.6900000000000001-3.5-0.37-0.1-0.0015-20-83-18.7-605-30-5.dat   3.6185567010309274   1.111123635802315   0.8792580602779829   0.8847824649032439     1
simul_3-364-20-4.3-0.27-14.8-0.37-1.1-0.0015-20-83-18.7-605-21-1.dat   125.51398291693256   10.028607890215161   3.5997705771145294   1.477212171084727e-19     1
simul_1-946-17-1.9000000000000001-0.5-86-0.37-1.1-0.0015-20-83-18.7-605-10-5.dat   54.01675988207354   10.997037151648819   1.820844513398039   1.217868799712071e-16     1
simul_9-298-15-6.1-0.12-56.7-0.37-1.1-0.0015-20-83-18.7-605-5-4.dat   181.14621518099113   8.224562224766137   4.078986643839555   5.831362992610859e-16     1
simul_8-497-31-10-0.45-68.4-0.37-0.6-0.0015-20-83-18.7-605-20-1.dat   259.2533803709705   56.14177101361963   2.3709333182988903   4.0335442986651263e-22     1
simul_9-734-39-2.7-0.8-56.7-0.37-0.1-0.0015-20-83-18.7-605-8-0.dat   123.17983651183336   90.91252423303658   1.883678498624142   0.9999999999999999     1
simul_3-809-18-8.2-0.74-99.2-0.37-1.1-0.0015-20-83-18.7-605-17-1.dat   86.03965923059111   16.17229380016913   2.5360587027160792   2.3560112694825285e-17     1
simul_8-304-15-1.2000000000000002-0.08-40.5-0.37-1.6-0.0015-20-83-18.7-605-27-1.dat   182.52730058996877   5.276403395961804   4.994780966346011   2.3411977533317697e-18     1
simul_6-610-40-2.3000000000000003-0.9500000000000001-25.5-0.37-0.1-0.0015-20-83-18.7-605-9-2.dat   128.58524590118995   98.05609375963029   1.9220223628159745   0.9999999999999999     1
simul_3-372-43-8.8-0.06-99.2-0.37-1.6-0.0015-20-83-18.7-605-3-0.dat   416.1048387096773   96.63309696502598   2.9584250686903344   0.9999999999999999     1
simul_5-435-45-6.9-0.06-73.8-0.37-1.6-0.0015-20-83-18.7-605-0-3.dat   556.6609408077718   42.9957628426287   2.4202969869650253   2.3545733938637485e-17     1
